len_x	len_y	TJ	J1	J2	J3	J4	trueED	TED[0]	TED[1]	TED[2]	ED1[0]	ED1[1]	ED1[2]	ED2[0]	ED2[1]	ED2[2]	ED3[0]	ED3[1]	ED3[2]	ED4[0]	ED4[1]	ED4[2]
15069	6786	0.0	0.0	0.0	0.0078125	-0.00202856525553452	9115.0	8283.0	0.0	941.8125	8283.0	0.0	941.8125	8283.0	0.0	941.8125	8283.0	85.70588235294117	931.2238372093024	8283.0	-22.144685859688625	944.589025717333
10622	6227	0.0	0.0	0.0	0.0078125	-0.0032164570031327946	5763.0	4394.999999999999	0.0	663.875	4394.999999999999	0.0	663.875	4394.999999999999	0.0	663.875	4394.999999999999	66.07450980392157	655.7117248062016	4394.999999999999	-27.053533758833183	667.2730599666384
6354	4959	0.0	0.0	0.0	0.0078125	0.0003900190939775234	3158.0	1395.0000000000002	0.0	397.125	1395.0000000000002	0.0	397.125	1395.0000000000002	0.0	397.125	1395.0000000000002	44.36470588235294	391.6438953488372	1395.0000000000002	2.2065733079450407	396.8493396371694
6163	7735	0.0	0.0	0.0	0.0078125	0.002598828290500992	3857.0	1572.0000000000005	0.0	483.4375	1572.0000000000005	0.0	483.4375	1572.0000000000005	0.0	483.4375	1572.0000000000005	54.50196078431372	476.7039728682171	1572.0000000000005	18.082754778035063	481.1859441831182
9307	2943	0.0	0.0	0.0	0.0078125	-0.0016474946923616526	6442.0	6364.0	0.0	581.6875	6364.0	0.0	581.6875	6364.0	0.0	581.6875	6364.0	48.03921568627452	575.7524224806201	6364.0	-10.082599476154039	582.9509446421815
2032	1961	0.0	0.0	0.0	0.0078125	0.005575945150686845	1019.0	71.0000000000001	0.0	127.0	71.0000000000001	0.0	127.0	71.0000000000001	0.0	127.0	71.0000000000001	15.658823529411764	125.06540697674419	71.0000000000001	11.163498019670026	125.6161693521221
9515	646	0.0	0.0	0.0	0.0078125	-0.003901116061978198	8869.0	8869.0	0.0	594.6875	8869.0	0.0	594.6875	8869.0	0.0	594.6875	8869.0	39.84705882352941	589.7645348837209	8869.0	-19.78103609406567	597.1746552002102
16618	17668	0.0	0.0	0.0	0.0078125	-0.0010410073121946675	9100.0	1049.9999999999995	0.0	1104.25	1049.9999999999995	0.0	1104.25	1049.9999999999995	0.0	1104.25	1049.9999999999995	134.4549019607843	1087.6385658914728	1049.9999999999995	-17.836704283161072	1106.4830731896384
1778	29267	0.0	0.0	0.0	0.0078125	-0.00045641329615245415	27489.0	27489.0	0.0	1829.1875	27489.0	0.0	1829.1875	27489.0	0.0	1829.1875	27489.0	121.74509803921566	1814.1463178294573	27489.0	-7.083058988376604	1830.0734888007596
14279	7956	0.0	0.0	0.0	0.0078125	0.0011116847716984722	7869.0	6323.000000000001	0.0	892.4375	6323.000000000001	0.0	892.4375	6323.000000000001	0.0	892.4375	6323.000000000001	87.19607843137254	881.6647286821706	6323.000000000001	12.36602901242751	890.8943210973164
16032	1936	0.0	0.0	0.0	0.0078125	-0.0018572115259184252	14096.0	14096.0	0.0	1002.0	14096.0	0.0	1002.0	14096.0	0.0	1002.0	14096.0	70.4627450980392	993.2945736434109	14096.0	-16.669708761228602	1004.0895292413973
3601	7417	0.0	0.0	0.0	0.0078125	0.0065089279853080525	4344.0	3816.0	0.0	463.5625	3816.0	0.0	463.5625	3816.0	0.0	463.5625	3816.0	43.2078431372549	458.22432170542635	3816.0	35.97476284137358	459.10927518573567
21295	3227	0.0	0.0	0.0	0.0078125	-0.0011150723664441003	18068.0	18068.0	0.0	1330.9375	18068.0	0.0	1330.9375	18068.0	0.0	1330.9375	18068.0	96.16470588235295	1319.0566860465117	18068.0	-13.664283952249914	1332.64839555798
1727	1752	0.06224961479198767	0.015625	0.0703125	0.0078125	0.06428008510366856	234.0	24.999999999999936	111.76176844783717	96.75779663475484	24.999999999999936	27.393700787401574	106.1548076923077	24.999999999999936	126.76518218623481	95.21578467153284	24.999999999999936	13.64313725490196	107.81443798449612	24.999999999999936	115.52829226724134	96.36727187668131
17795	1720	0.0	0.0	0.0	0.0078125	-0.0008988713476511924	16075.0	16075.0	0.0	1112.1875	16075.0	0.0	1112.1875	16075.0	0.0	1112.1875	16075.0	76.5294117647059	1102.7325581395348	16075.0	-8.766797063361047	1113.2848285039895
2802	9318	0.0	0.0	0.0	0.0078125	0.0023486623626974732	6568.0	6516.0	0.0	582.375	6516.0	0.0	582.375	6516.0	0.0	582.375	6516.0	47.52941176470588	576.5029069767442	6516.0	14.249627700077497	580.6000570020718
11214	5423	0.0	0.0	0.0	0.0078125	0.0016862638069621613	6571.0	5791.0	0.0	700.875	5791.0	0.0	700.875	5791.0	0.0	700.875	5791.0	65.24313725490195	692.8144379844962	5791.0	14.039022225746946	699.124553529752
26784	2176	0.0	0.0	0.0	0.0078125	0.0012208759331548019	24608.0	24608.0	0.0	1674.0	24608.0	0.0	1674.0	24608.0	0.0	1674.0	24608.0	113.56862745098037	1659.968992248062	24608.0	17.6890815990835	1671.7929091450967
3400	3998	0.0	0.0	0.0	0.0078125	0.008329422397173774	2017.0	598.0000000000002	0.0	249.875	598.0000000000002	0.0	249.875	598.0000000000002	0.0	249.875	598.0000000000002	29.011764705882353	246.2906976744186	598.0000000000002	30.939387058907435	246.0554975682082
3808	12235	0.0	0.0	0.0	0.0078125	-0.0014502724762600011	8503.0	8427.0	0.0	764.6875	8427.0	0.0	764.6875	8427.0	0.0	764.6875	8427.0	62.91372549019608	756.9147286821706	8427.0	-11.624931009578793	766.1437820893718
11962	567	0.0	0.0	0.0	0.0078125	-0.0005837109006467472	11395.0	11395.0	0.0	747.625	11395.0	0.0	747.625	11395.0	0.0	747.625	11395.0	49.13333333333334	741.5547480620155	11395.0	-3.6555900332262032	748.0823490767793
3447	9563	0.0	0.0	0.0	0.0078125	-0.0021644771295033006	6304.0	6116.0	0.0	597.6875	6116.0	0.0	597.6875	6116.0	0.0	597.6875	6116.0	51.019607843137244	591.3842054263566	6116.0	-14.064702364118764	599.4513081884121
4619	9313	0.0	0.0	0.0	0.0078125	-0.0005072620891504499	5403.0	4694.0	0.0	582.0625	4694.0	0.0	582.0625	4694.0	0.0	582.0625	4694.0	54.635294117647064	575.3125	4694.0	-3.5326917127327713	582.5044226347267
24333	7691	0.0	0.0	0.0	0.0078125	-0.0008809328376601766	16854.0	16642.0	0.0	1520.8125	16642.0	0.0	1520.8125	16642.0	0.0	1520.8125	16642.0	125.5843137254902	1505.296996124031	16642.0	-14.099286334454952	1522.5772416934847
1293	30484	0.0	0.0	0.0	0.0078125	0.00019314532149154954	29191.0	29191.0	0.0	1905.25	29191.0	0.0	1905.25	29191.0	0.0	1905.25	29191.0	124.61568627450981	1889.8541666666667	29191.0	3.069085830303175	1904.866475395918
484	19103	0.0	0.0	0.0	0.0078125	0.0003130951861603513	18619.0	18619.0	0.0	1193.9375	18619.0	0.0	1193.9375	18619.0	0.0	1193.9375	18619.0	76.81176470588237	1184.4476744186047	18619.0	3.0667778023448693	1193.5543327546125
3268	309	0.0	0.0	0.0	0.0078125	-0.00801366164975589	2959.0	2959.0	0.0	204.25	2959.0	0.0	204.25	2959.0	0.0	204.25	2959.0	14.027450980392159	202.5169573643411	2959.0	-14.275235407325946	206.05602712286648
565	11023	0.0	0.0	0.0	0.0078125	-0.0017149196163466123	10458.0	10458.0	0.0	688.9375	10458.0	0.0	688.9375	10458.0	0.0	688.9375	10458.0	45.44313725490197	683.3231589147287	10458.0	-9.927731626256428	690.1816641736865
24136	1172	0.0	0.0	0.0	0.0078125	-0.0028794129522058446	22964.0	22964.0	0.0	1508.5	22964.0	0.0	1508.5	22964.0	0.0	1508.5	22964.0	99.24705882352941	1496.2383720930231	22964.0	-36.38370963482685	1513.0676636269604
1876	1795	0.0	0.0	0.0	0.0078125	0.0031727237883494917	980.0	81.00000000000001	0.0	117.25	81.00000000000001	0.0	117.25	81.00000000000001	0.0	117.25	81.00000000000001	14.39607843137255	115.47141472868218	81.00000000000001	5.832787425223688	116.52436043970528
4300	19062	0.0	0.0	0.0	0.0078125	0.0003196268114575514	14762.0	14762.0	0.0	1191.375	14762.0	0.0	1191.375	14762.0	0.0	1191.375	14762.0	91.61568627450978	1180.0562015503876	14762.0	3.7341575530717415	1190.9084540225235
2887	4261	0.0	0.0	0.0	0.0078125	0.0028459666795411735	2200.0	1373.9999999999998	0.0	266.3125	1373.9999999999998	0.0	266.3125	1373.9999999999998	0.0	266.3125	1373.9999999999998	28.03137254901961	262.84932170542635	1373.9999999999998	10.185979391653722	265.0446725805063
20721	21053	0.0	0.0	0.0	0.0078125	-0.0003449075341493122	10863.0	331.99999999999955	0.0	1315.8125	331.99999999999955	0.0	1315.8125	331.99999999999955	0.0	1315.8125	331.99999999999955	163.81960784313725	1295.5731589147288	331.99999999999955	-7.20284150862488	1316.7133211582266
7959	3371	0.0	0.0	0.0	0.0078125	-0.003617605370447066	4928.0	4588.0	0.0	497.4375	4588.0	0.0	497.4375	4588.0	0.0	497.4375	4588.0	44.43137254901961	491.9481589147287	4588.0	-20.456732231391594	500.0085177304972
3351	5080	0.0	0.0	0.0	0.0078125	0.0003751951931744425	2680.0	1728.9999999999998	0.0	317.5	1728.9999999999998	0.0	317.5	1728.9999999999998	0.0	317.5	1728.9999999999998	33.062745098039215	313.41521317829455	1728.9999999999998	1.5819321034874407	317.30236973282285
12136	24133	0.0	0.0	0.0	0.0078125	-0.001634586187186424	14002.0	11996.999999999998	0.0	1508.3125	11996.999999999998	0.0	1508.3125	11996.999999999998	0.0	1508.3125	11996.999999999998	142.2313725490196	1490.7403100775193	11996.999999999998	-29.6181964641174	1512.0238669505945
3211	3219	0.0418498615860609	0.0078125	0.0390625	0.0078125	0.028597524816416392	545.0	7.999999999999893	137.42286902286904	185.04466239449826	7.999999999999893	25.215686274509803	198.07218992248062	7.999999999999893	128.08764940239044	186.0794172932331	7.999999999999893	25.215686274509803	198.07218992248062	7.999999999999893	93.27475585746825	190.01439292136055
20340	20152	0.0	0.0	0.0	0.0078125	-0.000599124409416506	10508.0	188.00000000000009	0.0	1271.25	188.00000000000009	0.0	1271.25	188.00000000000009	0.0	1271.25	188.00000000000009	158.7921568627451	1251.6317829457364	188.00000000000009	-12.126240229788525	1272.7671430565686
2243	8346	0.0	0.0	0.0	0.0078125	-0.00190300104303978	6121.0	6102.999999999999	0.0	521.625	6102.999999999999	0.0	521.625	6102.999999999999	0.0	521.625	6102.999999999999	41.52549019607843	516.4946705426356	6102.999999999999	-10.065861350049994	522.8868311437795
8411	22899	0.0	0.0	0.0	0.0078125	-0.0001709301193082598	15021.0	14488.0	0.0	1431.1875	14488.0	0.0	1431.1875	14488.0	0.0	1431.1875	14488.0	122.78431372549018	1416.0179263565892	14488.0	-2.675682340419967	1431.5220460612195
1411	6710	0.0	0.0	0.0	0.0078125	-0.003099312768438124	5299.0	5299.0	0.0	419.375	5299.0	0.0	419.375	5299.0	0.0	419.375	5299.0	31.84705882352941	415.4404069767442	5299.0	-12.565287618066119	420.9529856079736
5649	6808	0.0	0.0	0.0	0.0078125	-0.0072170507525756876	3418.0	1158.9999999999998	0.0	425.5	1158.9999999999998	0.0	425.5	1158.9999999999998	0.0	425.5	1158.9999999999998	48.850980392156856	419.46463178294573	1158.9999999999998	-44.78977557067266	431.15977193787586
4901	4775	0.0	0.0	0.0	0.0078125	0.001021695459122224	2519.0	126.00000000000006	0.0	306.3125	126.00000000000006	0.0	306.3125	126.00000000000006	0.0	306.3125	126.00000000000006	37.94509803921569	301.62451550387595	126.00000000000006	4.945489023072325	305.6952603020924
4028	8135	0.0005779392338177015	0.0	0.0	0.0078125	0.0053732303908999215	4716.0	4107.0	3.5157533963744476	507.9984115851143	4107.0	0.0	508.4375	4107.0	0.0	508.4375	4107.0	47.69803921568627	502.54457364341084	4107.0	32.765328451559746	504.3746679548359
476	2487	0.0	0.0	0.0	0.0078125	0.005358705291508629	2011.0	2011.0	0.0	155.4375	2011.0	0.0	155.4375	2011.0	0.0	155.4375	2011.0	11.619607843137254	154.00193798449612	2011.0	7.9602502068225505	154.4504242120766
2451	3448	0.0	0.0	0.0	0.0078125	-0.003041601500351181	1741.0	997.0	0.0	215.5	997.0	0.0	215.5	997.0	0.0	215.5	997.0	23.133333333333333	212.6419573643411	997.0	-8.957580929488485	216.6248217125693
2568	5144	0.0	0.0	0.0	0.0078125	-0.0015061081635418727	2966.0	2576.0000000000005	0.0	321.5	2576.0000000000005	0.0	321.5	2576.0000000000005	0.0	321.5	2576.0000000000005	30.24313725490196	317.76356589147287	2576.0000000000005	-5.803182967996149	322.22703913440273
5005	5044	0.0	0.0	0.0	0.0078125	0.004903321308570436	2586.0	38.99999999999986	0.0	315.25	38.99999999999986	0.0	315.25	38.99999999999986	0.0	315.25	38.99999999999986	39.4078431372549	310.3812984496124	38.99999999999986	24.697287282410024	312.1854343108809
4935	10521	6.493928177154361e-05	0.0	0.0	0.0078125	0.00401422146685882	6248.0	5586.0	0.501867064973861	657.4997727272728	5586.0	0.0	657.5625	5586.0	0.0	657.5625	5586.0	60.61176470588235	650.0741279069767	5586.0	31.08429311423561	653.7002659259444
13099	10757	0.0	0.0	0.0	0.0078125	-0.0010674610566282078	6555.0	2341.9999999999995	0.0	818.6875	2341.9999999999995	0.0	818.6875	2341.9999999999995	0.0	818.6875	2341.9999999999995	93.5529411764706	807.1293604651163	2341.9999999999995	-12.725883291049067	820.2807852053415
1881	2473	0.0	0.0	0.0	0.0078125	-0.00013124207597513875	1260.0	592.0	0.0	154.5625	592.0	0.0	154.5625	592.0	0.0	154.5625	592.0	17.07450980392157	152.453003875969	592.0	-0.2856952517789072	154.59821893775228
716	9285	0.0	0.0	0.0	0.0078125	0.0036147757641905	8569.0	8569.0	0.0	580.3125	8569.0	0.0	580.3125	8569.0	0.0	580.3125	8569.0	39.219607843137254	575.4670542635658	8569.0	18.10841513892063	578.0611772508068
13308	9193	0.0	0.0	0.0	0.0078125	-0.0010057524488667213	6771.0	4115.000000000001	0.0	831.75	4115.000000000001	0.0	831.75	4115.000000000001	0.0	831.75	4115.000000000001	88.2392156862745	820.8483527131783	4115.000000000001	-11.309530631910759	833.1658262114262
16736	2837	0.0	0.0	0.0	0.0078125	0.0022631841128474125	13899.0	13899.0	0.0	1046.0	13899.0	0.0	1046.0	13899.0	0.0	1046.0	13899.0	76.75686274509803	1036.5169573643411	13899.0	22.173742951766602	1043.2376702457668
2751	11770	0.0	0.0	0.0	0.0078125	0.001117764497862879	9019.0	9019.0	0.0	735.625	9019.0	0.0	735.625	9019.0	0.0	735.625	9019.0	56.945098039215694	728.5896317829457	9019.0	8.12006729820653	734.611691498177
928	8832	0.0	0.0	0.0	0.0078125	0.0020044540893719427	7904.0	7904.0	0.0	552.0	7904.0	0.0	552.0	7904.0	0.0	552.0	7904.0	38.274509803921575	547.2713178294574	7904.0	9.791549311664607	550.7797289827138
10488	6969	5.739539688916949e-05	0.0	0.0	0.0078125	-0.003055674804704895	5399.0	3519.0	0.500990099009901	655.4373816287878	3519.0	0.0	655.5	3519.0	0.0	655.5	3519.0	68.45882352941176	647.0421511627907	3519.0	-26.630770046336433	658.8441508290398
77	5090	0.0	0.0	0.0	0.0078125	-0.0033789420731354445	5013.0	5013.0	0.0	318.125	5013.0	0.0	318.125	5013.0	0.0	318.125	5013.0	20.26274509803922	315.6216085271318	5013.0	-8.714773488546273	319.21988666435874
8019	12548	0.0001948747929455325	0.0	0.0	0.0078125	0.0004910454990616164	6605.0	4528.999999999999	2.004190216332099	783.9995494398441	4528.999999999999	0.0	784.25	4528.999999999999	0.0	784.25	4528.999999999999	80.65490196078431	774.2853682170543	4528.999999999999	5.050906502052139	783.6191015011682
11846	19719	6.343165239454488e-05	0.0	0.0	0.0078125	0.0001256360020239961	10646.0	7873.000000000001	1.001141805956421	1232.312369180515	7873.000000000001	0.0	1232.4375	7873.000000000001	0.0	1232.4375	7873.000000000001	123.7843137254902	1217.1443798449613	7873.000000000001	1.9829747684547303	1232.1896748605166
5204	3671	0.0	0.0	0.0	0.0078125	-0.0035699574794703327	2713.0	1532.9999999999998	0.0	325.25	1532.9999999999998	0.0	325.25	1532.9999999999998	0.0	325.25	1532.9999999999998	34.803921568627445	320.95009689922483	1532.9999999999998	-15.813459625915678	327.2373053851173
4643	4033	0.0	0.0	0.0	0.0078125	-0.0017965785055584793	2325.0	609.9999999999998	0.0	290.1875	609.9999999999998	0.0	290.1875	609.9999999999998	0.0	290.1875	609.9999999999998	34.023529411764706	285.98401162790697	609.9999999999998	-7.786562971279494	291.1634480619497
3770	8185	0.0	0.0	0.0	0.0078125	-0.004316486007310446	4931.0	4415.0	0.0	511.5625	4415.0	0.0	511.5625	4415.0	0.0	511.5625	4415.0	46.882352941176464	505.7703488372093	4415.0	-25.746228491186578	514.801706377591
4423	5089	0.0	0.0	0.0	0.0078125	0.0012417630555253882	2563.0	666.0000000000002	0.0	318.0625	666.0000000000002	0.0	318.0625	666.0000000000002	0.0	318.0625	666.0000000000002	37.30196078431372	313.4539728682171	666.0000000000002	5.909494187858409	317.32518743099865
13652	5010	0.0	0.0	0.0	0.0078125	-0.0009863991204025928	8944.0	8642.0	0.0	853.25	8642.0	0.0	853.25	8642.0	0.0	853.25	8642.0	73.1843137254902	844.2083333333334	8642.0	-9.19955297699429	854.4016472579017
13919	7430	0.0	0.0	0.0	0.0078125	0.0033609404070272025	7893.0	6489.000000000001	0.0	869.9375	6489.000000000001	0.0	869.9375	6489.000000000001	0.0	869.9375	6489.000000000001	83.72156862745098	859.593992248062	6489.000000000001	35.93674901073556	865.4679770035873
2407	3919	0.0	0.0	0.0	0.0078125	-0.0018697431763914525	2101.0	1512.0	0.0	244.9375	1512.0	0.0	244.9375	1512.0	0.0	244.9375	1512.0	24.8078431372549	241.87257751937983	1512.0	-5.908474002451679	245.67813450467708
11209	9779	0.0	0.0	0.0	0.0078125	0.0020127833788239676	5606.0	1429.9999999999995	0.0	700.5625	1429.9999999999995	0.0	700.5625	1429.9999999999995	0.0	700.5625	1429.9999999999995	82.30588235294118	690.3938953488372	1429.9999999999995	21.14342734694637	697.9275350165502
3622	2583	0.0	0.0	0.0	0.0078125	0.008043980799690174	1852.0	1039.0	0.0	226.375	1039.0	0.0	226.375	1039.0	0.0	226.375	1039.0	24.333333333333332	223.36870155038758	1039.0	25.057230371037782	223.28033710502882
3641	1162	0.0	0.0	0.0	0.0078125	0.00472475018788877	2514.0	2479.0	0.0	227.5625	2479.0	0.0	227.5625	2479.0	0.0	227.5625	2479.0	18.83529411764706	225.23546511627907	2479.0	11.373355708475154	226.15085870544482
1530	1820	0.0	0.0	0.0	0.0078125	-0.001361844634216864	926.0	290.0	0.0	113.75	290.0	0.0	113.75	290.0	0.0	113.75	290.0	13.137254901960786	112.12693798449612	290.0	-2.279537574306215	114.03552506106149
1055	9495	0.0	0.0	0.0	0.0078125	-0.003525456988411957	8440.0	8440.0	0.0	593.4375	8440.0	0.0	593.4375	8440.0	0.0	593.4375	8440.0	41.372549019607845	588.3260658914729	8440.0	-18.56406221244299	595.7703224670032
5112	23478	0.0	0.0	0.0	0.0078125	0.0019486409366625253	18366.0	18366.0	0.0	1467.375	18366.0	0.0	1467.375	18366.0	0.0	1467.375	18366.0	112.11764705882354	1453.5232558139535	18366.0	27.882989156644378	1463.8997941546747
12368	11483	0.0	0.0	0.0	0.0078125	0.0008727730393997202	6376.0	885.0000000000001	0.0	773.0	885.0000000000001	0.0	773.0	885.0000000000001	0.0	773.0	885.0000000000001	93.53333333333332	761.4442829457364	885.0000000000001	10.412798886427746	771.7001026551862
21975	759	0.0	0.0	0.0	0.0078125	-0.002647625871139526	21216.0	21216.0	0.0	1373.4375	21216.0	0.0	1373.4375	21216.0	0.0	1373.4375	21216.0	89.1529411764706	1362.422965116279	21216.0	-30.05577505343868	1377.2094320746003
2309	1517	0.0	0.0	0.0	0.0078125	-0.00027353688444574473	1193.0	791.9999999999999	0.0	144.3125	791.9999999999999	0.0	144.3125	791.9999999999999	0.0	144.3125	791.9999999999999	15.003921568627451	142.45881782945736	791.9999999999999	-0.5232045020799961	144.37792740430143
6632	9696	0.0	0.0	0.0	0.0078125	0.0010123044408541857	5075.0	3064.0	0.0	606.0	3064.0	0.0	606.0	3064.0	0.0	606.0	3064.0	64.03137254901961	598.0891472868217	3064.0	8.26863864494362	604.9679880284102
16728	6200	0.0	0.0	0.0	0.0078125	-0.003109063661585159	10930.0	10528.0	0.0	1045.5	10528.0	0.0	1045.5	10528.0	0.0	1045.5	10528.0	89.91372549019607	1034.391472868217	10528.0	-35.58698471590945	1049.9691832021422
1144	7082	0.0	0.0	0.0	0.0078125	-7.175556249132242e-05	5938.0	5938.0	0.0	442.625	5938.0	0.0	442.625	5938.0	0.0	442.625	5938.0	32.258823529411764	438.63953488372096	5938.0	-0.29512004027456296	442.6618939759138
29191	2224	0.0035174111853675696	0.0	0.0	0.0078125	0.004398757112226536	26967.0	26967.0	55.347075405214945	1817.5554898352614	26967.0	0.0	1824.4375	26967.0	0.0	1824.4375	26967.0	123.19607843137254	1809.2170542635658	26967.0	69.24577501296328	1815.8386396306694
3923	4430	0.0	0.0	0.0	0.0078125	-0.002836432940237958	2267.0	507.0000000000002	0.0	276.875	507.0000000000002	0.0	276.875	507.0000000000002	0.0	276.875	507.0000000000002	32.75686274509804	272.828003875969	507.0000000000002	-11.82958526225023	278.36000739575684
5458	16275	0.0	0.0	0.0	0.0078125	0.0034806364458131894	11049.0	10817.000000000002	0.0	1017.1875	10817.000000000002	0.0	1017.1875	10817.000000000002	0.0	1017.1875	10817.000000000002	85.22745098039215	1006.6579457364342	10817.000000000002	37.888273591394594	1012.4761066550833
1628	263	0.0	0.0	0.0	0.0078125	0.007869225991643167	1365.0	1365.0	0.0	101.75	1365.0	0.0	101.75	1365.0	0.0	101.75	1365.0	7.415686274509803	100.83381782945736	1365.0	7.469743725837753	100.82721743763706
23508	1154	0.0	0.0	0.0	0.0078125	-0.0007332179278283839	22354.0	22354.0	0.0	1469.25	22354.0	0.0	1469.25	22354.0	0.0	1469.25	22354.0	96.71372549019608	1457.3013565891472	22354.0	-9.037996857388054	1470.3809930478856
4892	2390	0.0	0.0	0.0	0.0078125	-0.0018554698287103475	2847.0	2502.0	0.0	305.75	2502.0	0.0	305.75	2502.0	0.0	305.75	2502.0	28.556862745098034	302.2218992248062	2502.0	-6.749503895915557	306.59604050842904
2478	2349	0.012030392570704939	0.0078125	0.0	0.0078125	0.011151137432207529	549.0	128.99999999999997	29.211062745514386	151.2887252346194	128.99999999999997	18.929411764705883	152.53633720930233	128.99999999999997	0.0	154.875	128.99999999999997	18.929411764705883	152.53633720930233	128.99999999999997	27.06416832286118	151.5479417101559
1682	2314	0.00101010101010101	0.0	0.0	0.0078125	-0.00016298045312790706	1065.0	632.0000000000001	2.0192016169782714	144.37298183652877	632.0000000000001	0.0	144.625	632.0000000000001	0.0	144.625	632.0000000000001	15.670588235294119	142.6889534883721	632.0000000000001	-0.3256084114463384	144.66571100326644
15549	6875	0.0	0.0	0.0	0.0078125	-0.002023181920946562	9498.0	8673.999999999998	0.0	971.8125	8673.999999999998	0.0	971.8125	8673.999999999998	0.0	971.8125	8673.999999999998	87.9372549019608	960.9481589147287	8673.999999999998	-22.66099204294685	974.653737803163
17255	3224	0.0	0.0	0.0	0.0078125	0.0005246961223674576	14031.0	14031.0	0.0	1078.4375	14031.0	0.0	1078.4375	14031.0	0.0	1078.4375	14031.0	80.30980392156862	1068.515503875969	14031.0	5.374035812857818	1077.7662739465848
4095	4484	0.00023405500292568755	0.0	0.0	0.0078125	-0.0003793798215734737	2272.0	389.0000000000002	1.0040964419475655	280.124531999532	389.0000000000002	0.0	280.25	389.0000000000002	0.0	280.25	389.0000000000002	33.64313725490196	276.093507751938	389.0000000000002	-1.627041111356156	280.45349592032585
3920	4269	0.0	0.0	0.0	0.0078125	-0.0033862823820172195	2190.0	349.00000000000017	0.0	266.8125	349.00000000000017	0.0	266.8125	349.00000000000017	0.0	266.8125	349.00000000000017	32.113725490196074	262.84496124031006	349.00000000000017	-13.841697265376027	268.5515304999901
4277	5220	0.0	0.0	0.0	0.0078125	-0.004240550390327567	2612.0	942.9999999999998	0.0	326.25	942.9999999999998	0.0	326.25	942.9999999999998	0.0	326.25	942.9999999999998	37.24313725490196	321.6487403100775	942.9999999999998	-20.09364946193599	328.7777507454692
17121	5852	0.0	0.0	0.0	0.0078125	0.002313966708898579	11484.0	11269.0	0.0	1070.0625	11269.0	0.0	1070.0625	11269.0	0.0	1070.0625	11269.0	90.09019607843138	1058.9321705426357	11269.0	26.610166121024683	1066.7477479007855
15045	32676	0.0	0.0	0.0	0.0078125	0.0016126071393445527	19549.0	17631.0	0.0	2042.25	17631.0	0.0	2042.25	17631.0	0.0	2042.25	17631.0	187.14117647058825	2019.1293604651162	17631.0	38.508662320222804	2037.4480420905663
2502	11026	0.0	0.0	0.0	0.0078125	0.004578018865489067	8528.0	8524.0	0.0	689.125	8524.0	0.0	689.125	8524.0	0.0	689.125	8524.0	53.05098039215686	682.5707364341085	8524.0	31.036763049550327	685.271924501551
2714	238	0.0	0.0	0.0	0.0078125	0.009046044620820261	2476.0	2476.0	0.0	169.625	2476.0	0.0	169.625	2476.0	0.0	169.625	2476.0	11.576470588235294	168.19476744186048	2476.0	13.412627473635176	167.97096722177477
1629	2487	0.0	0.0	0.0	0.0078125	-0.004395692802399235	1315.0	857.9999999999999	0.0	155.4375	857.9999999999999	0.0	155.4375	857.9999999999999	0.0	155.4375	857.9999999999999	16.141176470588235	153.44331395348837	857.9999999999999	-9.026496933536814	156.5732845333154
17316	607	0.0	0.0	0.0	0.0078125	-0.001971607621736903	16709.0	16709.0	0.0	1082.25	16709.0	0.0	1082.25	16709.0	0.0	1082.25	16709.0	70.2862745098039	1073.5663759689924	16709.0	-17.65116112029661	1084.4629332488341
5505	135	0.0	0.0	0.0	0.0078125	-0.000247734513081893	5370.0	5370.0	0.0	344.0625	5370.0	0.0	344.0625	5370.0	0.0	344.0625	5370.0	22.11764705882353	341.3299418604651	5370.0	-0.6985248025400218	344.1498480549892
6206	14715	4.7888133320563166e-05	0.0	0.0	0.0078125	-0.003813436067300802	9105.0	8509.0	0.5009458132796974	919.6248862711296	8509.0	0.0	919.6875	8509.0	0.0	919.6875	8509.0	82.04313725490196	909.5513565891473	8509.0	-39.814532894129435	924.6928937467951
8430	6905	0.0	0.0	0.0	0.0078125	-0.0023044860203588415	4190.0	1525.0000000000002	0.0	526.875	1525.0000000000002	0.0	526.875	1525.0000000000002	0.0	526.875	1525.0000000000002	60.13725490196078	519.4452519379845	1525.0000000000002	-17.64931026671211	529.0888075085929
8826	41343	5.992928344553427e-05	0.0	0.0	0.0078125	-0.0012564373962198206	32517.0	32517.0	1.5033411576686813	2583.7495992469335	32517.0	0.0	2583.9375	32517.0	0.0	2583.9375	32517.0	196.74117647058824	2559.6308139534885	32517.0	-31.4973166622086	2587.8820941187482
2308	19702	0.0	0.0	0.0	0.0078125	-0.0006797524815810225	17394.0	17394.0	0.0	1231.375	17394.0	0.0	1231.375	17394.0	0.0	1231.375	17394.0	86.31372549019606	1220.7112403100775	17394.0	-7.4781344195844985	1232.3107205658516
3397	3915	0.0	0.0	0.0	0.0078125	0.002944472348483183	1967.0	517.9999999999999	0.0	244.6875	517.9999999999999	0.0	244.6875	517.9999999999999	0.0	244.6875	517.9999999999999	28.67450980392157	241.14486434108528	517.9999999999999	10.780862882379493	243.3458266568029
6115	1926	0.0	0.0	0.0	0.0078125	0.0011160368144988437	4239.0	4189.0	0.0	382.1875	4189.0	0.0	382.1875	4189.0	0.0	382.1875	4189.0	31.53333333333333	378.2916666666667	4189.0	4.489531253772128	381.62724701137415
